p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.00498847584225734,0.555067170444725,0.014,0.004,1,15,Gm44748
0.00513044050797478,0.711604880836666,0.036,0.017,1,15,Gm32647
0.00519774705263939,0.143663884591326,0.034,0.015,1,15,4930524O07Rik
0.00596961433203789,1.38248052280609,0.014,0.004,1,15,Gm55089
0.00609549989369457,0.262461138718201,0.014,0.004,1,15,Gm12762
0.00628425366147783,1.40169071648447,0.011,0.003,1,15,Gm12866
0.00646982928776495,0.186799360453752,0.05,0.026,1,15,Gm10602
0.00676203430367,0.888482197401486,0.017,0.006,1,15,Gm34678
0.00717013545654917,0.920586739853409,0.011,0.003,1,15,Gm35725
0.00719930774320307,1.0966679560164,0.014,0.004,1,15,Gm40621
0.00729805476747657,0.611863080177624,0.014,0.004,1,15,5033403F01Rik
0.00736210943515617,0.374234722996137,0.014,0.004,1,15,Gm40617
0.00821816273639489,0.212052897908375,0.02,0.007,1,15,Tnk2os
0.00881137452811964,0.172633732233208,0.014,0.004,1,15,Gm12898
0.00898072848104984,1.23036270917392,0.011,0.003,1,15,1700011C11Rik
0.00909154488241128,0.392976320108755,0.011,0.003,1,15,1700084E18Rik
0.00924142380409747,0.166978565270393,0.017,0.006,1,15,Gm10575
0.00930632442965089,0.334238979516091,0.034,0.016,1,15,3830432H09Rik
3.80466499074233e-58,1.02565873661636,0.634,0.2,1.91831208833229e-54,16,2900079G21Rik
6.76582408590221e-47,0.89688863420483,0.781,0.32,3.41132850411189e-43,16,Gm20125
7.40772611809101e-47,0.825637500418845,0.396,0.105,3.73497550874149e-43,16,A730004F24Rik
7.0311627720109e-41,1.1263229131541,0.343,0.093,3.54511226964789e-37,16,4930467D21Rik
1.29138682970318e-38,1.05278537197689,0.834,0.433,6.51117239536345e-35,16,Lockd
4.18024564237982e-38,1.05706119643587,0.683,0.288,2.1076798528879e-34,16,2700099C18Rik
3.38249023491395e-35,0.585597198112316,0.521,0.186,1.70545157644361e-31,16,Gm26871
1.27091190051581e-32,0.676372682373887,0.377,0.12,6.40793780240071e-29,16,Gm29521
2.11689030994098e-31,0.639647722941182,0.826,0.411,1.06733609427224e-27,16,Gm12610
9.77017497342434e-29,0.583118144306642,0.917,0.602,4.92612222160055e-25,16,Mir124a-1hg
2.20577378965096e-26,0.453308375508905,0.94,0.662,1.11215114474201e-22,16,Snhg14
7.7478414412982e-26,0.493350567047469,0.826,0.429,3.90646165470255e-22,16,Gm31409
1.41087371676675e-24,0.536318937504467,0.294,0.094,7.11362527993796e-21,16,Gm7854
2.69618199343252e-24,0.471184283349536,0.506,0.212,1.35941496108868e-20,16,Gm13791
3.19307078015334e-23,0.560137043448987,0.909,0.548,1.60994628735331e-19,16,2610035D17Rik
9.17386942994282e-23,0.631093321674969,0.917,0.621,4.62546496657717e-19,16,Gm42047
4.13812398096e-22,0.546610240120551,0.423,0.17,2.08644211120003e-18,16,Gm26911
3.22167574193133e-21,0.604993819384859,0.506,0.219,1.62436890908178e-17,16,Gm3510
1.81265455230516e-20,0.667793006349759,0.562,0.275,9.13940425272261e-17,16,C230014O12Rik
3.04265699184739e-20,0.56119916677953,0.423,0.179,1.53410765528945e-16,16,Pax6os1
9.64408502452723e-20,0.440344355509012,0.487,0.216,4.86254766936663e-16,16,4930444A19Rik
3.27727988666864e-19,1.33062401410344,0.121,0.027,1.65240451885833e-15,16,A730035I17Rik
2.68472184112516e-18,0.483124751623782,0.366,0.149,1.3536367522953e-14,16,Gm16169
3.72021675910636e-18,0.885421959432697,0.174,0.05,1.87573328994142e-14,16,Mirt1
4.76185210879909e-18,0.448148101296681,0.642,0.326,2.4009258332565e-14,16,Gm12116
2.47708371723014e-17,0.867591101081617,0.2,0.064,1.24894561022744e-13,16,Gm41505
3.79747881825956e-17,1.08500523601996,0.223,0.077,1.91468882016647e-13,16,4930545L23Rik
5.82436085613146e-17,0.436804029118004,0.808,0.494,2.93664274366148e-13,16,4933406I18Rik
1.2880848995632e-15,1.01545277953061,0.174,0.055,6.49452406359766e-12,16,Gm47207
1.76631320528797e-15,0.592459521553302,0.215,0.076,8.90575118106194e-12,16,Gm41555
2.51633867974762e-15,0.579095758091184,0.755,0.456,1.26873796232875e-11,16,Gm55122
4.16066584174366e-15,0.433724852640314,0.325,0.136,2.09780771740715e-11,16,Gm15577
5.11553356731137e-15,0.536531128669231,0.423,0.2,2.5792520246384e-11,16,Mir124-2hg
5.56253675278928e-15,0.342755108778193,0.415,0.192,2.80463103075636e-11,16,Gm29398
1.02283129171851e-14,0.698771848889412,0.264,0.104,5.15711537284473e-11,16,Gm15489
1.0610697193793e-14,0.420560589084125,0.755,0.42,5.34991352511042e-11,16,9130015G15Rik
3.68031271289194e-14,0.306931980112726,0.709,0.403,1.85561366984012e-10,16,Gm5087
4.02406265308379e-14,0.837137070119588,0.177,0.06,2.02893238968485e-10,16,Gm32786
7.47620758671533e-14,1.91335451026315,0.042,0.006,3.76950386522187e-10,16,Gm31087
7.60251718159217e-14,1.30437324483456,0.121,0.034,3.83318916295877e-10,16,Gm20667
9.05318896924157e-14,0.472941666939881,0.781,0.462,4.5646178782916e-10,16,Gm5577
1.17038023058845e-13,0.555181747396946,0.37,0.17,5.90105712262697e-10,16,9630028H03Rik
2.37277522449471e-13,1.01665249812644,0.155,0.051,1.19635326819023e-09,16,Gm33228
2.4028923725875e-13,0.348689575237074,0.404,0.189,1.21153833425862e-09,16,C030034L19Rik
3.03886819173741e-13,0.390393333635305,0.257,0.104,1.532197342274e-09,16,Gm20033
3.69494354849905e-13,0.714372623582558,0.279,0.12,1.86299053715322e-09,16,Gm11457
3.74265896800231e-13,0.677793546497844,0.196,0.072,1.88704865166676e-09,16,Gm2861
5.60588334281384e-13,0.485921562314945,0.242,0.095,2.82648638144674e-09,16,Gm36992
6.89865570972818e-13,0.468831093517693,0.491,0.253,3.47830220884495e-09,16,Eldr
1.29817773938128e-12,0.427078971424094,0.34,0.153,6.54541216196043e-09,16,Gm10475
2.24421958413604e-12,1.48627100233928,0.068,0.014,1.13153551432139e-08,16,Gm31374
2.4794149770688e-12,0.523535438427818,0.215,0.084,1.25012103143809e-08,16,Gm15396
2.6571426523658e-12,0.402339509861719,0.442,0.219,1.33973132532284e-08,16,Gm14634
3.74483795342066e-12,0.431574599835831,0.419,0.207,1.8881472961147e-08,16,9330159M07Rik
3.89644041228665e-12,0.784182036586948,0.109,0.031,1.96458525587493e-08,16,A330084C13Rik
4.32402872206607e-12,0.473761242727599,0.17,0.061,2.18017528166571e-08,16,Gm12022
4.70812595319673e-12,0.731189688677332,0.143,0.048,2.37383710560179e-08,16,St8sia3os
6.74526956218482e-12,0.504397554382594,0.257,0.109,3.40096491325359e-08,16,1700109K24Rik
1.12895475441306e-11,0.357788468688154,0.166,0.059,5.69218987175067e-08,16,Gm48505
1.34189637265301e-11,0.290025471478456,0.951,0.793,6.76584151091649e-08,16,Zfhx2os
1.57132067176191e-11,0.443918248172697,0.268,0.117,7.92259882702356e-08,16,Gm19605
1.64458918774666e-11,0.422943159167493,0.419,0.213,8.29201868461865e-08,16,Zbed5-ps
1.78039231048777e-11,0.664426397152198,0.121,0.038,8.97673802947931e-08,16,1700023F02Rik
2.45395564116028e-11,0.178332226695246,0.536,0.293,1.23728443427301e-07,16,2610316D01Rik
2.70431339847614e-11,0.463707509036388,0.306,0.139,1.36351481551167e-07,16,Gm42439
3.60402363692674e-11,0.313223576302904,0.849,0.569,1.81714871773846e-07,16,Gm17750
5.26883470257271e-11,1.74174778863266,0.045,0.008,2.65654645703716e-07,16,Gm14154
5.32421981480784e-11,0.873714546703744,0.208,0.086,2.68447163062611e-07,16,9630013D21Rik
5.41091018495045e-11,0.183138152886904,0.74,0.476,2.72818091525202e-07,16,1110019D14Rik
6.83906667896678e-11,2.38071163557798,0.03,0.004,3.44825741953505e-07,16,Gm40893
6.85599540085952e-11,0.317124219736261,0.698,0.414,3.45679288111337e-07,16,Gm5089
6.9491878921366e-11,2.1637761727349,0.03,0.004,3.50378053521527e-07,16,Gm35696
7.00614843188908e-11,0.330986253821541,0.547,0.299,3.53250003935847e-07,16,Gm11149
9.37600597058809e-11,0.249785116875587,0.551,0.303,4.72738221037051e-07,16,Crnde
9.70402424163816e-11,0.773723178414289,0.151,0.055,4.89276902263396e-07,16,4930549C15Rik
1.14110862233375e-10,1.27851988918031,0.121,0.04,5.75346967380677e-07,16,Gm50304
1.31142450576971e-10,0.928695118665099,0.121,0.04,6.61220235809088e-07,16,Gm26737
1.32972152237872e-10,0.271878024579172,0.358,0.174,6.70445591583353e-07,16,Srrm4os
1.56437000884747e-10,0.240785683229592,0.577,0.312,7.88755358460893e-07,16,Gm26936
2.18309505215357e-10,0.352559959782637,0.475,0.255,1.10071652529583e-06,16,Gm28703
2.89021589279041e-10,0.267219142648901,0.777,0.502,1.45724685314492e-06,16,8430419K02Rik
3.4591546473976e-10,1.04621605804616,0.091,0.026,1.74410577321787e-06,16,Gm21982
3.64375756189301e-10,0.230946237454605,0.472,0.249,1.83718256270646e-06,16,Gm47271
3.72138313919737e-10,0.42091616829243,0.272,0.126,1.87632137878332e-06,16,Gm16576
3.72740862962512e-10,1.52916768175357,0.053,0.011,1.87935943105698e-06,16,Gm16105
3.90396398171693e-10,0.335629339887547,0.343,0.175,1.96837863958168e-06,16,Gm49144
4.3251463493798e-10,0.164909899205544,0.358,0.183,2.18073878935729e-06,16,Gm16070
4.92609425287045e-10,0.65020052675608,0.132,0.047,2.48373672229728e-06,16,4930558J18Rik
5.79026199316462e-10,2.9086000781092,0.019,0.002,2.9194500969536e-06,16,Gm47701
5.81397052651215e-10,0.387378029107902,0.211,0.09,2.93140393946743e-06,16,Gm16226
5.83354821666888e-10,1.59587569427183,0.045,0.009,2.94127501084445e-06,16,Grin1os
6.11862470293899e-10,0.258590662837078,0.823,0.537,3.08501057522184e-06,16,1500004A13Rik
6.60536166771079e-10,1.20470671797681,0.049,0.01,3.33042335285978e-06,16,4930486F22Rik
6.64258452788026e-10,0.136979353661243,0.306,0.145,3.34919111895723e-06,16,Gm13830
7.14628398076663e-10,0.253020886005399,0.758,0.466,3.60315638310254e-06,16,2610020C07Rik
7.42360645327881e-10,0.171987853050802,0.279,0.129,3.74298237374318e-06,16,Gm50368
9.31332682951591e-10,0.607343473742818,0.147,0.056,4.69577938744192e-06,16,Gm30489
9.33278998662842e-10,0.696102494340413,0.102,0.032,4.70559271125805e-06,16,Gm34655
1.40130312465437e-09,0.849432694882355,0.057,0.013,7.06537035450735e-06,16,Gm29230
1.72199657940526e-09,0.479756670388581,0.166,0.066,8.68230675336131e-06,16,Gm50322
2.12818311022363e-09,0.768793822176802,0.132,0.049,1.07302992417475e-05,16,4930520O04Rik
2.30705999649764e-09,0.265137379144824,0.253,0.117,1.16321965023411e-05,16,Gm43597
2.39146897678393e-09,0.546496805192329,0.17,0.069,1.20577865809446e-05,16,Gm38948
2.40826704894259e-09,0.106594584548843,0.317,0.157,1.21424824607685e-05,16,Gm38604
2.67953870608471e-09,0.980047782017837,0.121,0.043,1.35102341560791e-05,16,4930445E18Rik
2.70637989301366e-09,0.603038026794735,0.121,0.043,1.36455674205749e-05,16,Gm15559
2.91578471802371e-09,0.155556478597962,0.294,0.142,1.47013865482755e-05,16,4930532I03Rik
3.99645318207499e-09,0.390629870741251,0.208,0.092,2.01501169440221e-05,16,Gm49003
4.28759237908015e-09,1.87344376777967,0.026,0.004,2.16180407753221e-05,16,Rab11fip4os2
4.40435086454221e-09,1.0632134357688,0.064,0.016,2.22067370590218e-05,16,Gm8098
4.63299857075834e-09,0.229240495667043,0.211,0.093,2.33595787937635e-05,16,Gm19522
4.68018503320275e-09,0.58091414212495,0.117,0.041,2.35974929374083e-05,16,2810432F15Rik
5.11991748490059e-09,0.413413965601094,0.121,0.043,2.58146239588688e-05,16,Gm27241
5.12143515546331e-09,0.156731817450155,0.347,0.179,2.5822276053846e-05,16,Gm20646
5.29379880722515e-09,0.272785798907489,0.845,0.583,2.66913335860292e-05,16,Gm20687
6.49073151278397e-09,0.887768925722194,0.117,0.042,3.27262682874568e-05,16,Gm29666
6.49389294338532e-09,0.149637840870373,0.464,0.253,3.27422082205488e-05,16,Gm16023
6.72255687853436e-09,2.10590987747262,0.038,0.007,3.38951317815702e-05,16,Gm34567
6.88601513861521e-09,1.73542034953062,0.042,0.008,3.47192883288979e-05,16,Gm32880
7.11199332016765e-09,0.311885425220737,0.185,0.081,3.58586703202853e-05,16,Gm28403
7.18567539793212e-09,0.343589943336787,0.362,0.195,3.62301753563737e-05,16,Gm26728
7.65523016099818e-09,0.670919582904915,0.136,0.052,3.85976704717528e-05,16,Gm6994
8.22949219038369e-09,0.534667064472764,0.128,0.048,4.14930996239146e-05,16,Gm32061
8.40596908130954e-09,0.528095034990969,0.109,0.038,4.23828961079627e-05,16,Gm45278
1.01359646066789e-08,0.429284045368794,0.513,0.31,5.11055335468748e-05,16,B130055M24Rik
1.11692453950576e-08,0.40705652977125,0.166,0.069,5.63153352818802e-05,16,Gm10578
1.1365575322886e-08,0.179648232912954,1,0.946,5.73052307779912e-05,16,Gm4258
1.19187018737213e-08,0.463571223638983,0.109,0.038,6.00940948473027e-05,16,Gm49747
1.22094825494613e-08,0.799238874742679,0.087,0.027,6.1560211014384e-05,16,9330154J02Rik
1.34967697194524e-08,0.442818837012073,0.091,0.029,6.8050712925479e-05,16,A230103J11Rik
1.45100580791603e-08,0.161232236397817,0.257,0.123,7.31597128351262e-05,16,Gm15545
1.5744194931573e-08,0.243173063902804,0.415,0.225,7.93822308449913e-05,16,2900052L18Rik
1.66337304554067e-08,0.615876108653027,0.113,0.041,8.38672689561605e-05,16,Gm15423
1.67697172813833e-08,0.182193343032,0.219,0.099,8.45529145327345e-05,16,Gm12359
1.7704380144134e-08,0.105349554787767,0.245,0.117,8.92654846867236e-05,16,Gm43948
1.8096646131126e-08,0.237788153034088,0.309,0.158,9.12432897931373e-05,16,4930549G23Rik
1.85038636667099e-08,0.154166541381701,0.313,0.161,9.32964806075511e-05,16,Gm15246
2.08610109835963e-08,1.72520286032265,0.038,0.007,0.000105181217379293,16,Gm12522
2.26277874647913e-08,1.26820269375791,0.038,0.007,0.000114089304397478,16,Gm11175
2.26443086266425e-08,0.32614668896186,0.147,0.06,0.000114172604095531,16,Gm13589
2.28485794453457e-08,0.100789798418174,0.377,0.2,0.000115202537563433,16,Gm14221
2.37519738476613e-08,0.777597871251254,0.106,0.038,0.000119757452139908,16,Gm14061
2.38889013313654e-08,1.13416651532368,0.075,0.023,0.000120447840512745,16,1700094M23Rik
2.42579015579881e-08,0.312227546413186,0.253,0.124,0.000122308339655376,16,Gm11613
2.71673427785495e-08,0.334031450109974,0.238,0.114,0.000136977742289446,16,Gm50163
2.75157030429191e-08,0.142223848211685,0.796,0.502,0.000138734174742398,16,4930578M01Rik
2.92215393210926e-08,0.154962494347195,0.113,0.041,0.000147335001256949,16,Gm11190
3.03647461738712e-08,1.30432217860894,0.038,0.007,0.000153099050208658,16,Gm44026
4.39852668975527e-08,0.220535547874656,0.192,0.086,0.000221773715697461,16,Gm16536
4.46797931875268e-08,2.28774198009413,0.015,0.001,0.00022527551725151,16,Gm13782
4.68078036055773e-08,1.22596573996819,0.049,0.012,0.000236004945779321,16,BC065403
4.90137351828586e-08,0.488241601493663,0.14,0.057,0.000247127252791973,16,Gm16183
5.42001186149466e-08,0.118052605649177,0.351,0.186,0.000273276998056561,16,Gm27003
5.42151612228515e-08,0.191263184265097,0.166,0.071,0.000273352842885617,16,B430010I23Rik
5.5526617189868e-08,0.615780281742986,0.091,0.03,0.000279965203871315,16,Gm16568
6.91531082275054e-08,1.21359775953479,0.038,0.008,0.000348669971683082,16,Gm36787
7.02588127371805e-08,0.30426567024366,0.343,0.188,0.000354244933820864,16,Cep83os
7.05210565332002e-08,0.762748341626195,0.091,0.031,0.000355567167040395,16,Gm16958
7.2048459195632e-08,0.1651703904082,0.989,0.882,0.000363268331264376,16,Miat
8.29110724938687e-08,0.203516897688603,0.317,0.168,0.000418037627514086,16,Gm16091
8.37686880162173e-08,0.738592470382759,0.083,0.027,0.000422361724977767,16,5730405O15Rik
8.49462968470338e-08,0.539010942368822,0.14,0.058,0.000428299228702744,16,Gm27188
9.44213012642408e-08,1.14134011214229,0.091,0.032,0.000476072200974302,16,Gm32926
9.46061053331418e-08,1.24936607934357,0.053,0.014,0.000477003983089701,16,4930500H12Rik
9.8580743978006e-08,0.504479578950578,0.174,0.078,0.000497044111137106,16,Gm15991
1.01026416320665e-07,0.14015447992099,0.26,0.129,0.000509375191088794,16,4930557K07Rik
1.02750658944125e-07,0.117731143480912,0.377,0.213,0.000518068822396276,16,6030443J06Rik
1.14569411141588e-07,0.192705357324222,0.943,0.729,0.000577658970975888,16,Lhx1os
1.15094555638079e-07,1.88214771993549,0.026,0.004,0.000580306749527194,16,Gm4279
1.27160667197408e-07,0.269789375069042,0.181,0.082,0.00064114408400933,16,Gm17344
1.35084870749246e-07,0.239583465395186,0.223,0.108,0.0006810979183177,16,A830052D11Rik
1.41450494266168e-07,2.33765859823516,0.015,0.002,0.000713193392090019,16,Platr10
1.48280779881326e-07,0.322448401966855,0.181,0.083,0.000747631692161646,16,Gm21814
1.56441756662356e-07,0.212657484123175,0.985,0.837,0.000788779337091597,16,Gm11266
1.60668082356282e-07,0.447174950386198,0.106,0.04,0.000810088471240374,16,A230072E10Rik
1.75119522740206e-07,0.240707372104499,0.238,0.118,0.00088295263365612,16,Gm4793
1.96572531589025e-07,0.141717400976914,0.283,0.146,0.000991118704271865,16,Gm36995
2.00623299504357e-07,0.203109687089674,0.211,0.102,0.00101154267610097,16,4933404O12Rik
2.10572632627131e-07,0.127125749403343,0.226,0.111,0.00106170721370599,16,Gm46367
2.29739099244468e-07,1.42010690072488,0.049,0.013,0.00115834453839061,16,Gm44238
2.32317822652203e-07,0.652069599402864,0.109,0.042,0.00117134646181241,16,Gm26693
2.32820485395773e-07,0.798497616933358,0.053,0.014,0.00117388088736549,16,C630031E19Rik
2.46547727144283e-07,1.03149483416585,0.049,0.013,0.00124309364026147,16,Gm37799
2.47220469453187e-07,0.403132428632137,0.181,0.085,0.00124648560698297,16,A930024E05Rik
2.49765571352671e-07,0.176021164253693,0.238,0.121,0.00125931801076017,16,4930488L21Rik
2.66680661426072e-07,0.211656019693137,0.355,0.197,0.00134460389491025,16,Gm14966
2.72046457635849e-07,0.564997988872938,0.098,0.036,0.00137165823939995,16,Gm39132
2.77904092340803e-07,0.110083618956856,0.355,0.199,0.00140119243358233,16,Prox1os
3.01770310759066e-07,0.557408820503947,0.125,0.051,0.00152152590684721,16,Gm28050
3.02078069054728e-07,0.550799637221314,0.079,0.027,0.00152307762417394,16,Gm42912
3.06146403321571e-07,0.583561954700568,0.121,0.049,0.00154359016554736,16,Gm11817
3.13158768575858e-07,0.245347024571583,0.238,0.12,0.00157894651115947,16,Gm49602
3.29347055723232e-07,0.190562691374487,0.192,0.091,0.00166056785495654,16,Gm19461
3.38547384957282e-07,0.189736906793293,0.374,0.21,0.00170695591495462,16,Gm31763
3.5700394993788e-07,0.161920365067255,0.177,0.081,0.00180001391558679,16,4932422M17Rik
3.59873514079044e-07,0.845161675811285,0.087,0.031,0.00181448225798654,16,Gm21844
3.73381454980172e-07,0.280926164877093,0.208,0.101,0.00188258929601003,16,4933400F21Rik
3.76503794019602e-07,0.18134918598467,0.672,0.424,0.00189833212944683,16,B230334C09Rik
3.82387149996539e-07,1.06865930251851,0.034,0.007,0.00192799601028255,16,Gm33609
3.97717507269866e-07,0.889312906426473,0.083,0.029,0.00200529167165467,16,6530403H02Rik
4.15531075537833e-07,0.118833144907794,0.325,0.176,0.00209510768286175,16,6230400D17Rik
4.32831128899653e-07,0.241711359199335,0.181,0.085,0.00218233455191205,16,Gm45250
4.34942742273811e-07,0.772996928088375,0.068,0.021,0.00219298130654456,16,Gm41669
4.44797277214046e-07,3.32047913923398,0.011,0.001,0.00224266787171322,16,Gm34106
4.55348077313844e-07,0.194055224478529,0.155,0.069,0.0022958650058164,16,Gm11767
4.83864687925945e-07,0.146532554854325,0.275,0.144,0.00243964575652262,16,AA465934
4.86053521042293e-07,0.144712103398642,0.777,0.554,0.00245068185309524,16,1600020E01Rik
5.205580562234e-07,0.773466547211669,0.072,0.023,0.00262465371947838,16,Gm45904
5.37250887601519e-07,0.250126849109177,0.208,0.103,0.00270881897528686,16,A730090N16Rik
5.42392218635441e-07,0.380373589288051,0.14,0.061,0.00273474156635989,16,Gm17203
6.00709681393652e-07,1.29977629514541,0.06,0.018,0.00302877821358679,16,2010110K18Rik
6.24833632363469e-07,0.14084435358095,0.279,0.152,0.00315041117437661,16,Gm4221
6.38475687607051e-07,2.00872337483233,0.015,0.002,0.00321919441691475,16,Gm10382
6.748216987636e-07,0.872597298923738,0.087,0.031,0.00340245100516607,16,Gm42743
6.92151034834785e-07,0.325795586908641,0.155,0.07,0.00348982551763699,16,Usp46os1
7.08783278223569e-07,0.505746667298055,0.136,0.059,0.00357368528880324,16,Macrod2os1
7.18999592492745e-07,1.48364511026129,0.038,0.009,0.00362519594534842,16,Gm2449
7.41409420287112e-07,0.589109413644376,0.049,0.013,0.00373818629708762,16,Gm7568
7.51965426458663e-07,0.137352200020135,0.981,0.868,0.00379140968020458,16,A230057D06Rik
7.67417721843435e-07,0.103109162868864,0.977,0.826,0.0038693201535346,16,A330076H08Rik
